season,team,name,age,height,weight,pcs points,uci points,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points
2017,BORA - hansgrohe,MÜHLBERGER Gregor,29,1.8,64,234.0,325.0,212.0,309.0,47,False,False,True,100.0,148.0
2017,BORA - hansgrohe,PELUCCHI Matteo,34,1.82,74,237.0,230.0,126.0,145.0,40,False,False,True,64.0,24.0
2017,BORA - hansgrohe,SELIG Rüdiger,34,1.88,80,380.0,348.0,195.0,190.0,48,True,False,True,132.0,55.0
2017,BORA - hansgrohe,PÖSTLBERGER Lukas,31,1.82,70,359.0,512.0,270.0,298.0,58,False,False,True,34.0,31.0
2017,BORA - hansgrohe,BENEDETTI Cesare,36,1.7,63,71.0,21.0,61.0,15.0,54,False,True,True,123.0,61.0
2017,BORA - hansgrohe,MENDES José,38,1.81,64,57.0,57.0,39.0,37.0,54,False,False,True,151.0,220.0
2017,BORA - hansgrohe,SCHILLINGER Andreas,40,1.88,72,53.0,5.0,20.0,5.0,35,False,True,False,66.0,30.0
2017,BORA - hansgrohe,PFINGSTEN Christoph,35,1.79,69,81.0,39.0,52.0,26.0,35,False,True,False,93.0,93.0
2017,BORA - hansgrohe,POLJAŃSKI Paweł,33,1.82,63,228.0,134.0,38.0,39.0,36,True,True,False,59.0,63.0
2017,BORA - hansgrohe,SCHWARZMANN Michael,32,1.74,69,113.0,27.0,28.0,10.0,35,False,True,False,127.0,62.0
2017,BORA - hansgrohe,ARCHBOLD Shane,34,1.82,79,30.0,36.0,0,0,0,False,False,False,24.0,0.0
2017,BORA - hansgrohe,BAŠKA Erik,29,1.82,74,65.0,83.0,32.0,53.0,34,False,False,False,118.0,168.5
2017,BORA - hansgrohe,HERKLOTZ Silvio,29,1.9,68,142.0,145.0,41.0,33.0,42,False,False,False,40.0,49.0
2017,BORA - hansgrohe,SAGAN Juraj,34,1.73,65,119.0,128.0,86.0,110.0,43,True,False,False,84.0,113.0
2017,BORA - hansgrohe,KOLÁŘ Michael,30,1.85,90,44.0,60.0,16.0,20.0,38,False,True,False,89.0,73.0
2017,Cannondale-Drapac Pro Cycling Team,URÁN Rigoberto,36,1.73,63,1405.0,1930.0,409.0,474.0,32,True,False,False,713.0,1112.0
2017,Cannondale-Drapac Pro Cycling Team,WOODS Michael,37,1.75,64,617.0,670.0,349.0,390.0,61,False,True,True,357.0,534.0
2017,Cannondale-Drapac Pro Cycling Team,VANMARCKE Sep,35,1.9,77,547.0,1030.0,156.0,334.0,42,False,False,False,749.0,1323.0
2017,Cannondale-Drapac Pro Cycling Team,ROLLAND Pierre,37,1.84,70,350.0,276.0,320.0,261.0,50,True,False,True,366.0,257.0
2017,Cannondale-Drapac Pro Cycling Team,CLARKE Simon,37,1.75,63,177.0,114.0,108.0,111.0,40,True,True,False,206.0,221.0
2017,Cannondale-Drapac Pro Cycling Team,VAN BAARLE Dylan,31,1.89,78,307.0,509.0,261.0,488.0,36,True,False,False,294.0,382.0
2017,Cannondale-Drapac Pro Cycling Team,FORMOLO Davide,31,1.81,62,256.0,208.0,256.0,208.0,52,False,False,True,440.0,505.0
2017,Cannondale-Drapac Pro Cycling Team,LANGEVELD Sebastian,38,1.78,67,260.0,412.0,220.0,394.0,37,False,False,False,152.0,143.5
2017,Cannondale-Drapac Pro Cycling Team,VAN ASBROECK Tom,33,1.82,72,221.0,121.0,95.0,81.0,37,False,True,False,226.0,263.0
2017,Cannondale-Drapac Pro Cycling Team,CARTHY Hugh,29,1.91,69,143.0,80.0,73.0,42.0,47,False,False,True,326.0,367.0
2017,Cannondale-Drapac Pro Cycling Team,TALANSKY Andrew,34,1.75,63,273.0,301.0,248.0,281.0,24,True,False,False,636.0,870.0
2017,Cannondale-Drapac Pro Cycling Team,BETTIOL Alberto,30,1.8,69,353.0,482.0,100.0,124.0,40,True,False,False,542.0,1058.0
2017,Cannondale-Drapac Pro Cycling Team,SKUJIŅŠ Toms,32,1.81,70,175.0,153.0,150.0,136.0,33,False,True,False,125.0,135.0
2017,Cannondale-Drapac Pro Cycling Team,SLAGTER Tom-Jelte,34,1.69,57,368.0,669.0,105.0,81.0,55,False,False,True,306.0,409.0
2017,Cannondale-Drapac Pro Cycling Team,PHINNEY Taylor,33,1.97,82,48.0,3.0,9.0,0.0,26,True,False,False,269.0,164.25
2017,Cannondale-Drapac Pro Cycling Team,VILLELLA Davide,32,1.82,66,268.0,288.0,63.0,25.0,48,False,True,True,410.0,589.0
2017,Cannondale-Drapac Pro Cycling Team,BEVIN Patrick,32,1.8,75,178.0,181.0,143.0,177.0,32,True,False,False,185.0,228.5
2017,Cannondale-Drapac Pro Cycling Team,DOMBROWSKI Joe,32,1.85,68,68.0,20.0,43.0,20.0,46,False,True,True,159.0,128.0
2017,Cannondale-Drapac Pro Cycling Team,WIPPERT Wouter,33,1.7,75,289.0,366.0,33.0,106.0,32,False,False,False,226.0,256.5
2017,Cannondale-Drapac Pro Cycling Team,CRADDOCK Lawson,31,1.78,69,15.0,0.0,5.0,0.0,26,False,False,False,308.0,293.0
2017,Cannondale-Drapac Pro Cycling Team,KOREN Kristijan,36,1.83,72,53.0,31.0,47.0,25.0,46,False,False,True,68.0,4.0
2017,Cannondale-Drapac Pro Cycling Team,HOWES Alex,35,1.8,61,312.0,292.0,73.0,40.0,49,False,False,True,130.0,125.0
2017,Cannondale-Drapac Pro Cycling Team,MULLEN Ryan,29,1.89,77,188.0,250.0,70.0,145.0,42,False,False,False,154.0,210.0
2017,Cannondale-Drapac Pro Cycling Team,CLARKE Will,38,1.92,81,64.0,41.0,27.0,38.0,33,False,True,False,105.0,76.0
2017,Cannondale-Drapac Pro Cycling Team,SCULLY Tom,33,1.88,85,92.0,60.0,72.0,60.0,30,False,True,False,33.0,42.0
2017,Cannondale-Drapac Pro Cycling Team,BROWN Nathan,32,1.83,65,95.0,61.0,46.0,27.0,49,True,False,False,83.0,74.0
2017,Cannondale-Drapac Pro Cycling Team,CANTY Brendan,31,1.7,60,80.0,48.0,40.0,48.0,34,False,True,False,200.0,310.0
2017,Cannondale-Drapac Pro Cycling Team,MONK Cyrus,27,1.75,67,74.0,140.0,58.0,115.0,8,False,False,False,40.0,70.0
2017,FDJ,DÉMARE Arnaud,32,1.81,76,1332.0,1890.0,778.0,1043.0,43,True,False,False,1013.0,1503.8
2017,FDJ,PINOT Thibaut,33,1.8,63,1485.0,2078.0,1076.0,1423.0,46,True,False,True,1064.0,1505.5
2017,FDJ,GAUDU David,27,1.72,53,323.0,485.0,168.0,281.0,34,False,False,False,114.0,254.0
2017,FDJ,MADOUAS Valentin,27,1.79,71,23.0,42.0,3.0,4.0,14,False,False,False,21.0,39.0
2017,FDJ,VICHOT Arthur,34,1.84,74,520.0,678.0,513.0,675.0,37,True,False,False,456.0,650.0
2017,FDJ,LADAGNOUS Matthieu,38,1.82,73,98.0,63.0,73.0,30.0,54,False,False,True,232.0,233.3
2017,FDJ,ROUX Anthony,36,1.88,73,194.0,242.0,88.0,97.0,44,False,True,False,373.0,640.0
2017,FDJ,MOLARD Rudy,34,1.78,62,204.0,261.0,164.0,208.0,49,True,False,True,163.0,137.0
2017,FDJ,REICHENBACH Sébastien,34,1.78,64,271.0,192.0,252.0,172.0,50,False,False,True,636.0,700.5
2017,FDJ,CIMOLAI Davide,34,1.82,70,188.0,133.0,113.0,75.0,39,True,False,False,176.0,66.0
2017,FDJ,ROY Jérémy,40,1.86,70,70.0,44.0,50.0,9.0,56,False,False,True,110.0,87.0
2017,FDJ,SARREAU Marc,30,1.82,76,269.0,347.0,65.0,65.0,40,False,False,False,138.0,177.8
2017,FDJ,VAUGRENARD Benoît,41,1.85,72,55.0,0.0,40.0,0.0,54,False,False,True,55.0,2.0
2017,FDJ,MORABITO Steve,40,1.86,74,37.0,32.0,37.0,32.0,52,False,False,True,180.0,197.0
2017,FDJ,BONNET William,41,1.85,80,17.0,0.0,17.0,0.0,43,False,False,True,152.0,150.0
2017,FDJ,KONOVALOVAS Ignatas,37,1.9,74,224.0,262.0,179.0,249.0,45,True,False,False,95.0,84.0
2017,FDJ,EIKING Odd Christian,28,1.81,75,231.0,248.0,147.0,200.0,37,False,True,False,243.0,228.0
2017,FDJ,DELAGE Mickaël,38,1.8,70,45.0,19.0,40.0,19.0,38,True,False,False,103.0,87.8
2017,FDJ,MANZIN Lorrenzo,29,1.75,69,201.0,148.0,79.0,73.0,42,False,True,False,169.0,157.0
2017,FDJ,GUARNIERI Jacopo,36,1.9,80,10.0,3.0,5.0,0.0,41,True,False,False,266.0,373.0
2017,FDJ,LE BON Johan,33,1.8,70,196.0,221.0,117.0,85.0,44,False,True,False,259.0,265.5
2017,FDJ,LUDVIGSSON Tobias,32,1.94,76,127.0,68.0,64.0,55.0,49,False,True,True,134.0,106.0
2017,FDJ,LE GAC Olivier,30,1.8,70,134.0,72.0,59.0,54.0,43,True,False,False,40.0,6.0
2017,FDJ,PINEAU Cédric,38,1.77,68,15.0,0.0,15.0,0.0,32,False,False,False,15.0,5.0
2017,FDJ,REZA Kévin,35,1.86,71,85.0,103.0,85.0,103.0,30,False,False,False,123.0,65.0
2017,FDJ,ARMIRAIL Bruno,29,1.9,74,31.0,50.0,0.0,5.0,3,False,False,False,0.0,0.0
2017,FDJ,HOELGAARD Daniel,30,1.83,77,98.0,53.0,37.0,18.0,30,False,True,False,82.0,120.0
2017,FDJ,COURTEILLE Arnaud,34,1.76,62,64.0,3.0,30.0,0.0,38,False,True,False,32.0,2.0
2017,FDJ,SEIGLE Romain,29,1.69,63,13.0,24.0,2.0,4.0,16,False,False,False,0.0,0.0
2017,FDJ,FOURNIER Marc,28,1.83,71,5.0,3.0,2.0,3.0,37,False,True,False,164.0,186.0
2017,FDJ,MAISON Jérémy,30,1.8,61,62.0,22.0,15.0,6.0,39,False,True,False,5.0,0.0
2017,FDJ,VINCENT Léo,28,1.77,62,21.0,13.0,11.0,5.0,31,False,False,False,32.0,47.0
2017,Lotto Soudal,GREIPEL André,41,1.84,80,1334.0,1734.0,598.0,594.0,52,True,False,True,1115.0,1269.0
2017,Lotto Soudal,WELLENS Tim,32,1.82,71,1213.0,1914.0,419.0,727.0,39,True,False,False,676.0,934.0
2017,Lotto Soudal,BENOOT Tiesj,29,1.9,72,867.0,1071.0,529.0,767.0,39,True,False,False,550.0,894.0
2017,Lotto Soudal,GALLOPIN Tony,35,1.81,69,968.0,1310.0,418.0,497.0,43,True,False,False,794.0,1181.0
2017,Lotto Soudal,MONFORT Maxime,40,1.81,66,201.0,140.0,184.0,136.0,62,False,True,True,297.0,249.0
2017,Lotto Soudal,ROELANDTS Jürgen,38,1.84,78,234.0,253.0,182.0,253.0,41,True,False,False,508.0,789.0
2017,Lotto Soudal,BAK Lars Ytting,43,1.9,76,101.0,46.0,56.0,20.0,52,True,False,True,82.0,49.0
2017,Lotto Soudal,DE GENDT Thomas,37,1.79,73,274.0,300.0,77.0,65.0,42,True,True,False,354.0,260.0
2017,Lotto Soudal,DEBUSSCHERE Jens,34,1.84,77,326.0,438.0,289.0,384.0,48,False,True,False,460.0,642.0
2017,Lotto Soudal,VANENDERT Jelle,38,1.84,62,262.0,295.0,100.0,89.0,44,False,False,False,256.0,285.0
2017,Lotto Soudal,DE BUYST Jasper,29,1.79,72,620.0,960.0,242.0,407.0,52,False,False,True,38.0,48.0
2017,Lotto Soudal,SIEBERG Marcel,41,1.98,80,71.0,93.0,54.0,92.0,33,True,False,False,165.0,249.0
2017,Lotto Soudal,VAN DER SANDE Tosh,32,1.78,67,251.0,284.0,95.0,96.0,49,False,False,False,221.0,120.0
2017,Lotto Soudal,HOFLAND Moreno,32,1.79,71,331.0,503.0,91.0,90.0,60,False,False,True,329.0,172.0
2017,Lotto Soudal,WALLAYS Jelle,34,1.85,77,88.0,105.0,68.0,105.0,53,False,True,False,197.0,256.0
2017,Lotto Soudal,BOECKMANS Kris,36,1.8,76,20.0,10.0,20.0,10.0,32,False,False,False,58.0,60.0
2017,Lotto Soudal,HANSEN Adam,42,1.85,72,93.0,24.0,40.0,12.0,45,True,True,True,153.0,93.0
2017,Lotto Soudal,MARCZYŃSKI Tomasz,39,1.8,70,284.0,292.0,61.0,56.0,52,False,True,True,54.0,30.0
2017,Lotto Soudal,MAES Nikolas,37,1.9,78,110.0,132.0,78.0,93.0,42,False,False,False,90.0,103.0
2017,Lotto Soudal,VALLS Rafael,36,1.79,64,266.0,313.0,260.0,297.0,30,False,False,False,161.0,170.0
2017,Lotto Soudal,DE BIE Sean,32,1.73,65,70.0,20.0,60.0,11.0,45,False,False,True,324.0,350.0
2017,Lotto Soudal,ARMÉE Sander,37,1.9,72,428.0,442.0,268.0,290.0,50,False,True,False,194.0,149.0
2017,Lotto Soudal,DE CLERCQ Bart,37,1.83,67,102.0,59.0,32.0,11.0,49,False,True,True,254.0,217.0
2017,Lotto Soudal,VERVAEKE Louis,30,1.81,68,118.0,229.0,100.0,217.0,32,False,False,False,111.0,86.0
2017,Lotto Soudal,SHAW James,27,1.79,63,11.0,28.0,11.0,20.0,33,False,False,False,10.0,44.0
2017,Lotto Soudal,FRISON Frederik,31,1.93,84,30.0,36.0,30.0,36.0,23,False,False,False,11.0,4.0
2017,Lotto Soudal,MERTZ Rémy,28,1.75,70,41.0,8.0,19.0,3.0,38,False,True,False,3.0,33.0
2017,Lotto Soudal,LEYSEN Senne,27,1.9,78,7.0,46.0,0.0,1.0,22,False,False,False,1.0,3.0
2017,Lotto Soudal,WOUTERS Enzo,27,1.83,75,17.0,13.0,0.0,3.0,19,False,False,False,28.0,96.0
2017,Lotto Soudal,VAN GOMPEL Mathias,28,1.8,70,6.0,34.0,1.0,4.0,21,False,False,False,0.0,0.0
2017,Lotto Soudal,PLANCKAERT Emiel,27,1.83,69,8.0,14.0,6.0,9.0,25,False,False,False,15.0,40.0
2017,Movistar Team,VALVERDE Alejandro,43,1.77,61,1788.0,2648.0,1788.0,2464.0,35,True,False,False,2173.0,2866.0
2017,Movistar Team,QUINTANA Nairo,33,1.67,59,1539.0,2197.0,1131.0,1591.0,43,True,False,True,2074.0,3528.25
2017,Movistar Team,BENNATI Daniele,43,1.83,71,219.0,164.0,103.0,128.0,43,True,False,True,484.0,484.0
2017,Movistar Team,MORENO Daniel,42,1.73,59,269.0,268.0,106.0,144.0,42,False,True,False,571.0,727.25
2017,Movistar Team,ROJAS José Joaquín,38,1.77,70,452.0,508.0,211.0,373.0,40,False,True,True,167.0,112.5
2017,Movistar Team,CARAPAZ Richard,30,1.7,62,310.0,399.0,255.0,362.0,36,False,True,False,1.0,8.0
2017,Movistar Team,HERRADA Jesús,33,1.83,70,515.0,784.0,250.0,313.0,43,True,False,False,375.0,380.0
2017,Movistar Team,IZAGIRRE Gorka,36,1.76,66,519.0,669.0,438.0,629.0,51,False,False,True,408.0,381.5
2017,Movistar Team,CASTROVIEJO Jonathan,36,1.71,62,588.0,662.0,361.0,411.0,42,True,False,False,567.0,662.0
2017,Movistar Team,BETANCUR Carlos,34,1.67,60,214.0,153.0,76.0,93.0,32,True,True,False,69.0,75.0
2017,Movistar Team,SOLER Marc,29,1.86,68,461.0,587.0,371.0,551.0,46,False,True,False,123.0,142.25
2017,Movistar Team,OLIVEIRA Nelson,34,1.8,67,248.0,276.0,85.0,101.0,41,False,True,False,322.0,359.0
2017,Movistar Team,AMADOR Andrey,37,1.8,73,255.0,173.0,225.0,173.0,53,True,False,True,367.0,376.0
2017,Movistar Team,BARBERO Carlos,32,1.78,66,459.0,579.0,312.0,365.0,49,False,False,False,277.0,356.0
2017,Movistar Team,ERVITI Imanol,39,1.89,82,141.0,53.0,52.0,15.0,38,True,False,False,261.0,272.0
2017,Movistar Team,MALORI Adriano,35,1.82,68,0.0,0.0,0.0,0.0,2,False,False,False,8.0,1.25
2017,Movistar Team,DOWSETT Alex,35,1.82,75,147.0,165.0,117.0,148.0,44,False,False,False,144.0,110.0
2017,Movistar Team,HERRADA José,38,1.75,65,146.0,194.0,43.0,35.0,54,False,False,True,142.0,96.0
2017,Movistar Team,FERNÁNDEZ Rubén,32,1.77,60,79.0,113.0,74.0,105.0,35,False,True,False,414.0,500.5
2017,Movistar Team,SUTHERLAND Rory,41,1.88,75,150.0,137.0,140.0,137.0,52,False,False,True,95.0,0.0
2017,Movistar Team,DE LA PARTE Víctor,37,1.81,64,133.0,132.0,113.0,129.0,64,False,False,True,200.0,226.0
2017,Movistar Team,ANACONA Winner,35,1.79,65,85.0,78.0,55.0,42.0,44,False,False,True,185.0,131.0
2017,Movistar Team,SÜTTERLIN Jasha,31,1.84,78,260.0,210.0,105.0,90.0,38,True,False,False,174.0,153.0
2017,Movistar Team,PEDRERO Antonio,32,1.77,60,59.0,31.0,10.0,6.0,46,False,True,False,48.0,40.0
2017,Movistar Team,QUINTANA Dayer,31,1.67,58,61.0,52.0,31.0,28.0,30,False,False,False,165.0,199.25
2017,Movistar Team,ARCAS Jorge,31,1.87,68,35.0,12.0,35.0,9.0,44,False,True,False,25.0,38.0
2017,Movistar Team,CARRETERO Héctor,28,1.83,67,44.0,62.0,29.0,54.0,39,False,False,False,0.0,0.0
2017,Movistar Team,BICO Nuno,29,1.81,64,45.0,0.0,15.0,0.0,31,False,False,False,19.0,23.0
2017,ORICA-Scott,YATES Adam,31,1.73,58,950.0,1156.0,657.0,755.0,40,False,True,True,734.0,998.0
2017,ORICA-Scott,KREUZIGER Roman,37,1.83,65,292.0,315.0,64.0,100.0,36,True,False,False,602.0,725.0
2017,ORICA-Scott,YATES Simon,31,1.72,58,914.0,1192.0,528.0,751.0,35,True,True,False,628.0,885.0
2017,ORICA-Scott,GERRANS Simon,43,1.69,62,387.0,506.0,357.0,503.0,43,False,False,False,572.0,867.0
2017,ORICA-Scott,EWAN Caleb,29,1.67,69,753.0,771.0,543.0,535.0,35,False,False,True,625.0,687.0
2017,ORICA-Scott,ALBASINI Michael,42,1.72,65,889.0,1510.0,553.0,985.0,46,True,False,False,448.0,637.0
2017,ORICA-Scott,CHAVES Esteban,33,1.64,55,538.0,644.0,260.0,467.0,20,True,True,False,1236.0,2169.0
2017,ORICA-Scott,IMPEY Daryl,38,1.81,72,279.0,270.0,150.0,161.0,34,True,False,False,296.0,194.0
2017,ORICA-Scott,CORT Magnus,30,1.84,68,582.0,631.0,215.0,270.0,35,False,True,False,563.0,657.0
2017,ORICA-Scott,MEZGEC Luka,35,1.83,72,352.0,438.0,132.0,123.0,53,False,False,True,164.0,205.0
2017,ORICA-Scott,PLAZA Rubén,43,1.91,77,42.0,35.0,32.0,27.0,40,False,False,True,55.0,15.0
2017,ORICA-Scott,HAIG Jack,30,1.9,67,420.0,402.0,112.0,136.0,38,False,True,False,186.0,173.0
2017,ORICA-Scott,KEUKELEIRE Jens,34,1.85,69,607.0,898.0,403.0,768.0,44,True,False,False,406.0,540.0
2017,ORICA-Scott,HAYMAN Mathew,45,1.9,78,146.0,174.0,96.0,165.0,38,True,False,False,378.0,553.0
2017,ORICA-Scott,DURBRIDGE Luke,32,1.87,78,450.0,765.0,366.0,707.0,32,True,False,False,324.0,198.5
2017,ORICA-Scott,TUFT Svein,46,1.75,77,58.0,31.0,44.0,30.0,44,False,True,True,188.0,82.5
2017,ORICA-Scott,HOWSON Damien,31,1.88,68,290.0,285.0,234.0,243.0,39,True,False,False,151.0,161.0
2017,ORICA-Scott,VERONA Carlos,31,1.86,68,233.0,221.0,199.0,214.0,50,False,True,True,108.0,108.0
2017,ORICA-Scott,JUUL-JENSEN Christopher,34,1.83,73,234.0,271.0,185.0,266.0,53,False,True,True,295.0,300.0
2017,ORICA-Scott,KLUGE Roger,37,1.92,83,90.0,111.0,46.0,91.0,32,False,False,False,166.0,150.0
2017,ORICA-Scott,DOCKER Mitchell,37,1.8,73,167.0,212.0,95.0,150.0,34,False,False,False,67.0,80.0
2017,ORICA-Scott,HEPBURN Michael,32,1.86,77,118.0,136.0,73.0,100.0,45,False,False,True,75.0,0.0
2017,ORICA-Scott,POWER Robert,28,1.84,68,97.0,124.0,32.0,14.0,41,False,False,False,60.0,125.0
2017,ORICA-Scott,EDMONDSON Alex,29,1.83,75,143.0,113.0,103.0,100.0,46,False,False,True,80.0,65.0
2017,ORICA-Scott,CHEUNG King Lok,32,1.72,59,54.0,43.0,44.0,43.0,8,False,False,False,240.0,365.0
2017,ORICA-Scott,BEWLEY Sam,36,1.91,81,53.0,1.0,29.0,0.0,39,False,True,False,65.0,0.0
2017,Quick-Step Floors,GILBERT Philippe,41,1.78,75,1506.0,2313.333,1112.0,1895.333,40,True,False,False,663.0,846.4
2017,Quick-Step Floors,BOONEN Tom,43,1.92,82,224.0,358.0,224.0,358.0,28,False,False,False,925.0,1569.0
2017,Quick-Step Floors,MARTIN Dan,37,1.75,59,1579.0,2248.333,1027.0,1685.333,36,True,False,False,1135.0,1430.0
2017,Quick-Step Floors,ALAPHILIPPE Julian,31,1.73,62,1088.0,1580.0,507.0,715.0,22,False,True,False,1142.0,1741.0
2017,Quick-Step Floors,TRENTIN Matteo,34,1.79,74,1292.0,1702.0,326.0,382.0,43,True,True,False,663.0,796.25
2017,Quick-Step Floors,TERPSTRA Niki,39,1.9,75,446.0,794.333,298.0,642.333,30,False,True,False,811.0,998.8
2017,Quick-Step Floors,KITTEL Marcel,35,1.88,82,1146.0,1310.0,569.0,509.0,34,True,False,False,1274.0,1265.0
2017,Quick-Step Floors,ŠTYBAR Zdeněk,37,1.83,68,537.0,833.333,423.0,748.333,44,True,False,False,701.0,984.25
2017,Quick-Step Floors,LAMPAERT Yves,32,1.8,75,532.0,620.333,310.0,401.333,46,False,True,False,420.0,294.3
2017,Quick-Step Floors,MAS Enric,28,1.77,61,334.0,270.0,111.0,80.0,43,False,True,False,89.0,127.0
2017,Quick-Step Floors,GAVIRIA Fernando,29,1.8,71,1311.0,1660.0,793.0,880.0,44,False,False,True,822.0,1165.75
2017,Quick-Step Floors,JUNGELS Bob,31,1.89,70,759.0,839.0,547.0,722.0,49,False,True,True,843.0,1036.25
2017,Quick-Step Floors,SCHACHMANN Maximilian,29,1.83,70,172.0,204.0,164.0,199.0,38,False,False,False,98.0,198.25
2017,Quick-Step Floors,DEVENYNS Dries,40,1.77,65,222.0,294.0,125.0,141.0,54,False,False,True,644.0,819.0
2017,Quick-Step Floors,RICHEZE Maximiliano,40,1.77,68,369.0,384.0,194.0,131.0,54,False,False,True,409.0,430.5
2017,Quick-Step Floors,BRAMBILLA Gianluca,36,1.7,57,178.0,248.0,91.0,141.0,40,True,False,False,895.0,1124.3
2017,Quick-Step Floors,DE LA CRUZ David,34,1.82,66,615.0,652.333,389.0,406.333,40,False,True,False,387.0,469.25
2017,Quick-Step Floors,CAPECCHI Eros,37,1.83,65,68.0,18.0,32.0,13.0,46,False,True,True,96.0,25.0
2017,Quick-Step Floors,CAVAGNA Rémi,28,1.86,78,260.0,305.0,144.0,189.0,37,False,False,False,121.0,152.5
2017,Quick-Step Floors,SERRY Pieter,34,1.86,66,114.0,93.0,76.0,60.0,44,False,False,True,227.0,270.25
2017,Quick-Step Floors,VAKOČ Petr,31,1.8,68,429.0,665.0,236.0,359.0,40,False,False,False,692.0,1076.0
2017,Quick-Step Floors,BAUER Jack,38,1.91,74,163.0,132.0,56.0,72.0,44,True,False,False,78.0,33.0
2017,Quick-Step Floors,SABATINI Fabio,38,1.87,74,63.0,3.0,20.0,0.0,35,True,False,False,82.0,38.5
2017,Quick-Step Floors,HODEG Álvaro José,27,1.86,76,23.0,63.0,4.0,0.0,9,False,False,False,10.0,25.0
2017,Quick-Step Floors,DE PLUS Laurens,28,1.89,67,217.0,201.333,202.0,182.333,51,False,False,True,53.0,66.0
2017,Quick-Step Floors,VERMOTE Julien,34,1.79,74,218.0,164.0,144.0,123.0,41,True,False,False,253.0,117.0
2017,Quick-Step Floors,KEISSE Iljo,40,1.83,72,270.0,312.0,175.0,179.0,56,False,False,True,86.0,10.0
2017,Quick-Step Floors,DECLERCQ Tim,34,1.9,78,52.0,13.0,16.0,8.0,40,False,True,False,165.0,219.0
2017,Quick-Step Floors,VELITS Martin,38,1.85,70,25.0,0.0,20.0,0.0,32,False,False,False,48.0,10.0
2017,Quick-Step Floors,MARTINELLI Davide,30,1.86,71,85.0,76.0,44.0,20.0,45,False,False,True,134.0,135.0
2017,Quick-Step Floors,KASPERKIEWICZ Przemysław,29,1.82,71,20.0,36.0,14.0,28.0,53,False,False,False,40.0,30.25
2017,Team Dimension Data,CAVENDISH Mark,38,1.75,70,255.0,193.0,191.0,75.0,26,True,False,False,1263.0,1687.0
2017,Team Dimension Data,BOASSON HAGEN Edvald,36,1.8,75,1260.0,1258.0,523.0,537.0,38,True,False,False,1235.0,1455.0
2017,Team Dimension Data,FARRAR Tyler,39,1.83,73,40.0,0.0,25.0,0.0,39,False,False,False,50.0,0.0
2017,Team Dimension Data,ANTÓN Igor,40,1.73,64,129.0,124.0,38.0,26.0,42,False,True,True,183.0,186.0
2017,Team Dimension Data,EISEL Bernhard,42,1.83,74,71.0,16.0,35.0,13.0,36,True,False,False,40.0,15.0
2017,Team Dimension Data,RENSHAW Mark,41,1.79,74,48.0,18.0,27.0,3.0,36,True,False,False,250.0,373.0
2017,Team Dimension Data,O'CONNOR Ben,27,1.88,67,146.0,172.0,78.0,81.0,41,False,False,False,95.0,150.0
2017,Team Dimension Data,CUMMINGS Steve,42,1.9,73,108.0,127.0,53.0,110.0,16,True,False,False,519.0,566.0
2017,Team Dimension Data,JANSE VAN RENSBURG Reinardt,34,1.82,74,274.0,343.0,192.0,288.0,32,True,False,False,326.0,321.0
2017,Team Dimension Data,SBARAGLI Kristian,33,1.75,74,201.0,138.0,149.0,72.0,57,False,False,True,412.0,335.0
2017,Team Dimension Data,HAAS Nathan,34,1.78,71,500.0,850.0,440.0,770.0,39,False,False,True,275.0,544.0
2017,Team Dimension Data,PAUWELS Serge,39,1.77,65,318.0,275.0,161.0,189.0,43,True,True,False,299.0,266.0
2017,Team Dimension Data,KUDUS Merhawi,29,1.73,58,309.0,341.0,199.0,261.0,44,False,True,False,205.0,241.0
2017,Team Dimension Data,GIBBONS Ryan,29,1.81,70,365.0,332.0,324.0,267.0,41,False,False,True,43.0,68.0
2017,Team Dimension Data,FRAILE Omar,33,1.84,72,279.0,270.0,225.0,230.0,47,False,True,True,179.0,81.0
2017,Team Dimension Data,REGUIGUI Youcef,33,1.72,69,76.0,55.0,26.0,0.0,44,False,True,False,138.0,251.0
2017,Team Dimension Data,BERHANE Natnael,32,1.82,66,94.0,57.0,64.0,57.0,56,False,False,True,166.0,160.0
2017,Team Dimension Data,GHEBREIGZABHIER Amanuel,29,1.87,68,87.0,139.0,25.0,53.0,15,False,False,False,94.0,204.0
2017,Team Dimension Data,TEKLEHAIMANOT Daniel,34,1.88,70,57.0,60.0,32.0,20.0,44,False,False,True,166.0,158.0
2017,Team Dimension Data,THWAITES Scott,33,1.78,71,168.0,159.0,110.0,144.0,42,True,False,False,292.0,349.0
2017,Team Dimension Data,KING Ben,34,1.83,68,40.0,15.0,35.0,15.0,42,False,True,False,112.0,71.0
2017,Team Dimension Data,MORTON Lachlan,31,1.8,62,260.0,170.0,202.0,145.0,43,False,True,False,265.0,333.0
2017,Team Dimension Data,DEBESAY Mekseb,32,1.82,64,235.0,218.0,132.0,160.0,44,False,False,False,108.0,185.0
2017,Team Dimension Data,THOMSON Jay Robert,37,1.85,75,55.0,0.0,30.0,0.0,48,False,False,False,53.0,8.0
2017,Team Dimension Data,EYOB Metkel,30,1.76,61,42.0,58.0,12.0,5.0,15,False,False,False,78.0,170.0
2017,Team Dimension Data,JANSE VAN RENSBURG Jacques,36,1.75,63,108.0,87.0,58.0,75.0,53,False,True,True,32.0,7.0
