,season,age,height,weight,pcs points till tdf,uci points till tdf,race days till tdf,tdf attended,vuelta attended,giro attended,last season pcs points,last season uci points,team__AG2R Prevoyance,team__Accent.jobs – Willems Veranda’s,team__Argos - Shimano,team__Astana Pro Team,team__BKCP - Powerplus,team__BMC Racing Team,team__Bahrain Merida Pro Cycling Team,team__Bonjour - Toupargel,"team__Cofidis, le Crédit par Téléphone",team__Cycling Academy Team,team__EF Education First,team__Euskadi - Petronor,team__FDJ,team__Fondas P3 Transfer Team,team__Fortuneo - Oscaro,team__Geox-TMC Transformers,team__HTC - High Road,team__IAM Cycling,team__Lampre - Daikin,team__Liquigas-Pata,team__Lotto - Super Club,team__Movistar Team,team__Quick-Step Floors,team__RadioShack,team__Sky Procycling,team__Superconfex - Yoko - Opel,team__Team Dimension Data,team__Team Home - Jack & Jones,team__Team Jayco AlUla,team__Team Katusha ,team__Team Milram,team__Team NetApp - Endura,team__Trek Factory Racing 
48,2010,0.75,0.44186046511627897,0.5348837209302326,0.0,0.0,0.4583333333333333,True,False,False,0.002929973630237328,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,2010,0.6875,0.2325581395348837,0.2325581395348837,0.010067114093959731,0.0,0.4305555555555555,True,False,False,0.04160562554937006,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2010,0.5625,0.8372093023255811,0.5813953488372092,0.008389261744966443,0.0,0.3611111111111111,False,False,False,0.0038089657193085265,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,2010,0.75,0.6976744186046506,0.627906976744186,0.013982102908277404,0.0,0.5972222222222222,False,False,False,0.002929973630237328,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,2010,0.75,0.25581395348837166,0.2790697674418605,0.0,0.0,0.2777777777777778,False,False,False,0.001464986815118664,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2010,0.5,0.3488372093023253,0.3255813953488371,0.0027964205816554807,0.0,0.16666666666666666,False,False,False,0.014063873425139175,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2010,0.5625,0.5813953488372094,0.4651162790697674,0.005592841163310961,0.0,0.4444444444444444,False,True,False,0.00732493407559332,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,2010,0.59375,0.3720930232558137,0.4883720930232558,0.006152125279642058,0.0,0.4722222222222222,False,False,False,0.001464986815118664,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2010,0.5,0.41860465116279055,0.4186046511627908,0.019574944071588368,0.0,0.4722222222222222,False,False,True,0.009668912979783182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,2010,0.5,0.5116279069767442,0.4186046511627908,0.0027964205816554807,0.0,0.3333333333333333,False,False,False,0.001464986815118664,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,2010,0.71875,0.41860465116279055,0.30232558139534893,0.008948545861297539,0.0,0.5138888888888888,False,False,False,0.6065045414591269,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59,2010,0.53125,0.558139534883721,0.4883720930232558,0.1739373601789709,0.0063715296884321974,0.4722222222222222,True,False,False,0.11016700849692353,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60,2010,0.5,0.3255813953488369,0.34883720930232553,0.16331096196868009,0.011294984447675259,0.7222222222222222,False,True,True,0.07764430120128919,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
61,2010,0.59375,0.6279069767441863,0.5813953488372092,0.5195749440715883,0.09528333034064514,0.6527777777777778,True,True,False,0.30442426018165836,0.020230141054194507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
62,2010,1.0,0.6279069767441863,0.5348837209302326,0.06263982102908278,0.0,0.40277777777777773,True,False,False,0.08877820099619103,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
